Observation ID,Site,Species Code,Observer,Plant #,Date,Year,Arrival Time,Departure Time,Weather,North Face,South Face,Breaking Leaf Buds,How many do you see?,Leaves?,What % of canopy is full?,Colored Leaves?,What % of canopy has colored leaves?,Falling Leaves,Fruits,How many fruits do you see??,Ripe Fruits,What % of all Fruit are Ripe?,Recent Fruit Drop?,How many dropped fruit did you see?,Species Observed,Other Comments
806,ERD,QUEGAM,TESREE,6,9/11/2014,2014,10:45:00 AM,,"Clear, mostly or full sun",76,78,0,<3,1,50-74%,0,<25%,0,0,101-1000,1,<25%,0,<3,,
807,ERD,QUEGAM,TESREE,7,9/11/2014,2014,10:45:00 AM,,"Clear, mostly or full sun",70,72,0,<3,1,75-94%,0,<25%,0,0,1001-10000,0,<25%,0,<3,,
808,ERD,QUEGAM,TESREE,8,9/11/2014,2014,10:45:00 AM,,"Clear, mostly or full sun",71,84,0,<3,1,50-74%,0,<25%,0,0,3-10,0,<25%,0,<3,,
809,ERD,QUEGAM,TESREE,9,9/11/2014,2014,10:45:00 AM,,"Clear, mostly or full sun",72,91,1,3-10,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
810,ERD,QUEGAM,TESREE,10,9/11/2014,2014,10:45:00 AM,,"Clear, mostly or full sun",73,88,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
811,ERD,QUEGAM,FANDUA,1,9/19/2014,2014,09:30:00 AM,,Overcast,71,70,0,<3,1,50-74%,0,<25%,0,0,11-100,1,<25%,1,3-10,,
812,ERD,QUEGAM,FANDUA,2,9/19/2014,2014,09:30:00 AM,,Overcast,74,69,0,<3,1,50-74%,0,<25%,0,0,11-100,1,<25%,1,3-10,,
813,ERD,QUEGAM,FANDUA,3,9/19/2014,2014,09:30:00 AM,,Overcast,66,66,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
814,ERD,QUEGAM,FANDUA,4,9/19/2014,2014,09:30:00 AM,,Overcast,64,66,0,<3,1,75-94%,0,<25%,0,0,11-100,1,<25%,1,<3,,
815,ERD,QUEGAM,FANDUA,5,9/19/2014,2014,09:30:00 AM,,Overcast,66,64,0,<3,1,75-94%,0,<25%,0,0,101-1000,1,<25%,1,3-10,,
816,ERD,QUEGAM,FANDUA,6,9/19/2014,2014,09:30:00 AM,,Overcast,75,69,0,<3,1,50-74%,0,<25%,0,0,11-100,1,<25%,1,<3,,
817,ERD,QUEGAM,FANDUA,7,9/19/2014,2014,09:30:00 AM,,Overcast,65,68,0,<3,1,75-94%,0,<25%,0,0,1001-10000,1,<25%,1,<3,,
818,ERD,QUEGAM,FANDUA,8,9/19/2014,2014,09:30:00 AM,,Overcast,68,69,0,<3,1,75-94%,0,<25%,0,0,3-10,0,<25%,0,<3,,
819,ERD,QUEGAM,FANDUA,9,9/19/2014,2014,09:30:00 AM,,Overcast,66,66,1,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
820,ERD,QUEGAM,FANDUA,10,9/19/2014,2014,09:30:00 AM,,Overcast,68,70,0,<3,1,<25%,1,<25%,1,0,<3,0,<25%,0,<3,,
821,ERD,QUEGAM,FANDUA,1,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",62,63,0,<3,1,75-94%,0,<25%,0,0,11-100,1,<25%,1,3-10,,
822,ERD,QUEGAM,FANDUA,2,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",60,62,0,<3,1,>95%,0,<25%,0,0,11-100,1,<25%,1,3-10,,
823,ERD,QUEGAM,FANDUA,3,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",62,60,0,<3,1,25-49%,0,<25%,0,0,<3,0,<25%,0,<3,,
824,ERD,QUEGAM,FANDUA,4,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",59,60,0,<3,1,75-94%,0,<25%,0,0,11-100,1,<25%,1,<3,,
825,ERD,QUEGAM,FANDUA,5,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",58,59,0,<3,1,>95%,0,<25%,0,0,11-100,1,<25%,1,3-10,,
826,ERD,QUEGAM,FANDUA,6,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",66,59,0,<3,1,75-94%,0,<25%,0,0,11-100,1,<25%,1,<3,,
827,ERD,QUEGAM,FANDUA,7,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",60,66,0,<3,1,>95%,0,<25%,0,0,101-1000,1,<25%,1,<3,,
828,ERD,QUEGAM,FANDUA,8,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",64,68,0,<3,1,75-94%,0,<25%,0,0,3-10,0,<25%,0,<3,,
829,ERD,QUEGAM,FANDUA,9,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",59,60,0,<3,1,25-49%,0,<25%,0,0,<3,0,<25%,0,<3,,
830,ERD,QUEGAM,FANDUA,10,9/22/2014,2014,08:25:00 AM,,"Clear, mostly or full sun",52,65,0,<3,1,25-49%,0,<25%,0,0,<3,0,<25%,0,<3,,
831,ERD,QUEGAM,AHSJEN,1,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",76,80,0,<3,1,50-74%,0,<25%,0,0,11-100,1,25-49%,0,<3,,
832,ERD,QUEGAM,AHSJEN,2,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",81,80,0,<3,1,50-74%,0,<25%,0,0,11-100,1,25-49%,0,<3,,
833,ERD,QUEGAM,AHSJEN,3,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",82,77,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
834,ERD,QUEGAM,AHSJEN,4,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",68,68,0,<3,1,25-49%,0,<25%,0,0,11-100,1,50-74%,0,<3,,
835,ERD,QUEGAM,AHSJEN,5,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",71,70,0,<3,1,75-94%,1,<25%,0,0,101-1000,1,50-74%,1,11-100,,
836,ERD,QUEGAM,AHSJEN,6,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",68,69,0,<3,1,50-74%,1,<25%,0,0,11-100,1,50-74%,1,11-100,,
837,ERD,QUEGAM,AHSJEN,7,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",70,64,0,<3,1,75-94%,1,<25%,0,0,1001-10000,1,25-49%,1,11-100,,
838,ERD,QUEGAM,AHSJEN,8,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",70,70,0,<3,1,50-74%,0,<25%,0,0,11-100,1,<25%,0,<3,,
839,ERD,QUEGAM,AHSJEN,9,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",64,66,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
840,ERD,QUEGAM,AHSJEN,10,9/26/2014,2014,09:14:00 AM,09:42:00 AM,"Clear, mostly or full sun",70,,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
841,ERD,QUEGAM,AHSJEN,1,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,0,<25%,0,0,11-100,1,50-74%,1,3-10,,
842,ERD,QUEGAM,AHSJEN,2,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,0,<25%,0,0,11-100,1,50-74%,1,3-10,,
843,ERD,QUEGAM,AHSJEN,3,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
844,ERD,QUEGAM,AHSJEN,4,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,0,<25%,0,0,11-100,1,75-94%,1,3-10,,
845,ERD,QUEGAM,AHSJEN,5,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,0,<25%,0,0,11-100,1,75-94%,1,11-100,,
846,ERD,QUEGAM,AHSJEN,6,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,1,<25%,0,0,101-1000,1,75-94%,1,11-100,,
847,ERD,QUEGAM,AHSJEN,7,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,75-94%,0,<25%,0,0,1001-10000,1,25-49%,1,3-10,,
848,ERD,QUEGAM,AHSJEN,8,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,50-74%,0,<25%,0,0,3-10,0,<25%,0,<3,,
849,ERD,QUEGAM,AHSJEN,9,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
850,ERD,QUEGAM,AHSJEN,10,9/29/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",,,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
851,ERD,QUEGAM,FANDUA,1,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",65,76,0,<3,1,50-74%,0,<25%,0,0,11-100,1,50-74%,1,3-10,,
852,ERD,QUEGAM,FANDUA,2,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",66,75,0,<3,1,50-74%,0,<25%,0,0,11-100,1,75-94%,1,3-10,,
853,ERD,QUEGAM,FANDUA,3,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",62,59,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
854,ERD,QUEGAM,FANDUA,4,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",66,74,0,<3,1,50-74%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
855,ERD,QUEGAM,FANDUA,5,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",62,72,0,<3,1,75-94%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
856,ERD,QUEGAM,FANDUA,6,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",62,70,0,<3,1,50-74%,1,<25%,0,0,11-100,1,50-74%,1,11-100,,
857,ERD,QUEGAM,FANDUA,7,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",62,52,0,<3,1,75-94%,0,<25%,0,0,101-1000,1,50-74%,1,11-100,,
858,ERD,QUEGAM,FANDUA,8,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",58,63,0,<3,1,75-94%,0,<25%,0,0,3-10,0,<25%,0,<3,,
859,ERD,QUEGAM,FANDUA,9,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",54,58,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
860,ERD,QUEGAM,FANDUA,10,9/30/2014,2014,10:25:00 AM,11:15:00 AM,"Clear, mostly or full sun",62,74,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
861,ERD,QUEGAM,FANDUA,1,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,60,60,0,<3,1,75-94%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
862,ERD,QUEGAM,FANDUA,2,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,60,60,0,<3,1,50-74%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
863,ERD,QUEGAM,FANDUA,3,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,60,58,0,<3,1,25-49%,1,<25%,0,0,<3,0,<25%,0,<3,,
864,ERD,QUEGAM,FANDUA,4,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,60,60,0,<3,1,75-94%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
865,ERD,QUEGAM,FANDUA,5,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,59,60,0,<3,1,75-94%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
866,ERD,QUEGAM,FANDUA,6,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,59,61,0,<3,1,75-94%,1,<25%,0,0,11-100,1,>95%,1,11-100,,
867,ERD,QUEGAM,FANDUA,7,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,62,61,0,<3,1,>95%,1,<25%,0,0,101-1000,1,75-94%,1,101-1000,,
868,ERD,QUEGAM,FANDUA,8,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,66,65,0,<3,1,75-94%,1,<25%,0,0,3-10,0,<25%,0,<3,,
869,ERD,QUEGAM,FANDUA,9,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,62,62,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
870,ERD,QUEGAM,FANDUA,10,10/7/2014,2014,08:50:00 AM,09:15:00 AM,Overcast,66,64,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
871,ERD,QUEGAM,TESREE,1,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,50,50,0,<3,1,50-74%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
872,ERD,QUEGAM,TESREE,2,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,52,55,0,<3,1,50-74%,1,<25%,0,0,11-100,1,75-94%,1,11-100,,
873,ERD,QUEGAM,TESREE,3,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
874,ERD,QUEGAM,TESREE,4,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,49,50,0,<3,1,50-74%,1,<25%,0,0,11-100,1,>95%,1,11-100,,
875,ERD,QUEGAM,TESREE,5,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,50,50,0,<3,1,50-74%,1,<25%,0,0,101-1000,1,>95%,1,11-100,,
876,ERD,QUEGAM,TESREE,6,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,51,52,0,<3,1,50-74%,1,<25%,0,0,101-1000,1,>95%,1,11-100,,
877,ERD,QUEGAM,TESREE,7,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,54,54,0,<3,1,75-94%,1,25-49%,0,0,1001-10000,1,75-94%,1,11-100,,
878,ERD,QUEGAM,TESREE,8,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,52,52,0,<3,1,25-49%,1,<25%,0,0,3-10,0,<25%,0,<3,,
879,ERD,QUEGAM,TESREE,9,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,50,50,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
880,ERD,QUEGAM,TESREE,10,10/9/2014,2014,08:30:00 AM,08:50:00 AM,Partly cloudy,52,54,0,<3,1,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
881,ERD,QUEGAM,SHADOW,1,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",75,75,0,<3,0,50-74%,1,50-74%,0,0,<3,1,>95%,1,3-10,,
882,ERD,QUEGAM,SHADOW,2,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",76,77,0,<3,0,50-74%,1,<25%,0,0,3-10,1,>95%,1,3-10,,
883,ERD,QUEGAM,SHADOW,3,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",81,70,0,<3,0,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
884,ERD,QUEGAM,SHADOW,4,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",76,69,0,<3,0,50-74%,1,75-94%,0,0,<3,1,>95%,1,3-10,,
885,ERD,QUEGAM,SHADOW,5,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",92,73,0,<3,0,75-94%,1,50-74%,0,0,3-10,1,>95%,1,3-10,,
886,ERD,QUEGAM,SHADOW,6,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",75,67,0,<3,0,50-74%,1,50-74%,0,0,<3,1,>95%,1,3-10,,
887,ERD,QUEGAM,SHADOW,7,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",66,65,0,<3,0,50-74%,1,<25%,0,0,<3,0,<25%,1,11-100,,
888,ERD,QUEGAM,SHADOW,8,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",64,62,0,<3,0,50-74%,1,<25%,0,0,<3,0,<25%,0,<3,,
889,ERD,QUEGAM,SHADOW,9,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",70,63,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
890,ERD,QUEGAM,SHADOW,10,10/16/2014,2014,01:00:00 PM,01:35:00 PM,"Clear, mostly or full sun",90,71,0,<3,0,<25%,0,<25%,0,0,<3,0,<25%,0,<3,,
891,ERD,QUEGAM,SHADOW,1,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,68,74,0,<3,1,50-74%,1,75-94%,0,0,<3,1,>95%,1,<3,,
892,ERD,QUEGAM,SHADOW,2,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,70,69,0,<3,1,50-74%,1,75-94%,0,0,3-10,1,<25%,1,<3,,
893,ERD,QUEGAM,SHADOW,3,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,66,72,0,<3,1,<25%,1,50-74%,0,0,<3,0,<25%,0,<3,,
894,ERD,QUEGAM,SHADOW,4,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,62,64,0,<3,1,50-74%,1,75-94%,0,0,<3,0,>95%,1,<3,,
895,ERD,QUEGAM,SHADOW,5,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,66,68,0,<3,1,75-94%,1,75-94%,0,0,<3,1,<25%,1,<3,,
896,ERD,QUEGAM,SHADOW,6,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,64,64,0,<3,1,50-74%,1,75-94%,0,0,<3,0,<25%,1,<3,,
897,ERD,QUEGAM,SHADOW,7,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,61,59,0,<3,1,75-94%,1,50-74%,0,0,<3,0,<25%,1,3-10,,
898,ERD,QUEGAM,SHADOW,8,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,62,62,0,<3,1,50-74%,1,25-49%,0,0,<3,0,<25%,0,<3,,
899,ERD,QUEGAM,SHADOW,9,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,64,61,0,<3,1,<25%,1,25-49%,0,0,<3,0,<25%,0,<3,,
900,ERD,QUEGAM,SHADOW,10,10/21/2014,2014,01:35:00 PM,02:20:00 PM,Partly cloudy,64,67,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
901,ERD,QUEGAM,TESREE,1,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,68,68,0,<3,1,50-74%,1,>95%,0,0,<3,0,<25%,0,<3,,
902,ERD,QUEGAM,TESREE,2,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,66,68,0,<3,1,50-74%,1,>95%,0,0,3-10,1,>95%,1,3-10,,
903,ERD,QUEGAM,TESREE,3,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,66,66,0,<3,1,<25%,1,50-74%,0,0,<3,0,<25%,0,<3,,
904,ERD,QUEGAM,TESREE,4,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,65,68,0,<3,1,50-74%,1,>95%,0,0,<3,1,>95%,1,3-10,,
905,ERD,QUEGAM,TESREE,5,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,66,66,0,<3,1,50-74%,1,>95%,0,0,3-10,1,>95%,1,3-10,,
906,ERD,QUEGAM,TESREE,6,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,65,66,0,<3,1,50-74%,1,>95%,0,0,3-10,1,>95%,1,3-10,,
907,ERD,QUEGAM,TESREE,7,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,62,62,0,<3,1,75-94%,1,50-74%,0,0,<3,0,<25%,0,<3,,
908,ERD,QUEGAM,TESREE,8,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,62,64,0,<3,1,50-74%,1,<25%,0,0,<3,0,<25%,0,<3,,
909,ERD,QUEGAM,TESREE,9,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,62,64,0,<3,1,<25%,1,25-49%,0,0,<3,0,<25%,0,<3,,
910,ERD,QUEGAM,TESREE,10,10/23/2014,2014,03:45:00 PM,04:05:00 PM,Partly cloudy,62,62,0,<3,1,<25%,1,<25%,0,0,<3,0,<25%,0,<3,,
911,ERD,QUEGAM,"SHADOW, FANDUA",1,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",52,73,0,<3,1,50-74%,1,>95%,0,0,<3,1,>95%,0,<3,,
912,ERD,QUEGAM,"SHADOW, FANDUA",2,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",50,56,0,<3,1,50-74%,1,>95%,0,0,<3,0,<25%,0,<3,,
913,ERD,QUEGAM,"SHADOW, FANDUA",3,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",49,48,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
914,ERD,QUEGAM,"SHADOW, FANDUA",4,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",56,55,0,<3,1,<25%,1,>95%,0,0,<3,0,<25%,0,<3,,
915,ERD,QUEGAM,"SHADOW, FANDUA",5,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",59,48,0,<3,1,50-74%,1,>95%,0,0,<3,1,>95%,0,<3,,
916,ERD,QUEGAM,"SHADOW, FANDUA",6,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",50,45,0,<3,1,25-49%,1,>95%,0,0,<3,1,>95%,0,<3,,
917,ERD,QUEGAM,"SHADOW, FANDUA",7,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",50,60,0,<3,1,75-94%,1,75-94%,0,0,<3,0,<25%,0,<3,,
918,ERD,QUEGAM,"SHADOW, FANDUA",8,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",50,45,0,<3,1,50-74%,1,75-94%,0,0,<3,0,<25%,0,<3,,
919,ERD,QUEGAM,"SHADOW, FANDUA",9,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",46,48,0,<3,1,<25%,1,75-94%,0,0,<3,0,<25%,0,<3,,
920,ERD,QUEGAM,"SHADOW, FANDUA",10,10/27/2014,2014,09:50:00 AM,10:15:00 AM,"Clear, mostly or full sun",55,65,0,<3,1,<25%,1,50-74%,0,0,<3,0,<25%,0,<3,,
921,ERD,QUEGAM,TESREE,1,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",72,92,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
922,ERD,QUEGAM,TESREE,2,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",73,76,0,<3,1,25-49%,1,75-94%,1,1,<3,1,>95%,1,3-10,,
923,ERD,QUEGAM,TESREE,3,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",76,80,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
924,ERD,QUEGAM,TESREE,4,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",65,67,0,<3,1,<25%,1,>95%,1,1,<3,1,>95%,1,3-10,,
925,ERD,QUEGAM,TESREE,5,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",65,94,0,<3,1,25-49%,1,>95%,1,0,<3,0,<25%,0,<3,,
926,ERD,QUEGAM,TESREE,6,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",65,66,0,<3,1,25-49%,1,>95%,1,1,<3,0,<25%,0,<3,,
927,ERD,QUEGAM,TESREE,7,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",62,66,0,<3,1,50-74%,1,75-94%,1,0,<3,0,<25%,0,<3,,
928,ERD,QUEGAM,TESREE,8,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",59,81,0,<3,1,50-74%,1,50-74%,1,0,<3,0,<25%,0,<3,,
929,ERD,QUEGAM,TESREE,9,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",60,70,0,<3,1,<25%,1,25-49%,1,0,<3,0,<25%,0,<3,,
930,ERD,QUEGAM,TESREE,10,10/30/2014,2014,01:00:00 PM,01:20:00 PM,"Clear, mostly or full sun",59,66,0,<3,1,<25%,1,25-49%,1,0,<3,0,<25%,0,<3,,
931,ERD,QUEGAM,TESREE,1,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",42,43,0,<3,1,<25%,1,>95%,1,1,<3,0,<25%,0,<3,,
932,ERD,QUEGAM,TESREE,2,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",44,45,0,<3,1,<25%,1,>95%,1,0,3-10,1,>95%,0,<3,,
933,ERD,QUEGAM,TESREE,3,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",47,42,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
934,ERD,QUEGAM,TESREE,4,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",46,44,0,<3,1,<25%,1,>95%,1,1,<3,1,>95%,0,<3,,
935,ERD,QUEGAM,TESREE,5,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",42,42,0,<3,1,<25%,1,>95%,1,1,3-10,1,>95%,0,<3,,
936,ERD,QUEGAM,TESREE,6,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",42,42,0,<3,1,<25%,1,>95%,1,1,<3,1,>95%,0,<3,,
937,ERD,QUEGAM,TESREE,7,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",56,53,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
938,ERD,QUEGAM,TESREE,8,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",45,42,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
939,ERD,QUEGAM,TESREE,9,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",41,41,0,<3,1,<25%,1,50-74%,1,0,<3,0,<25%,0,<3,,
940,ERD,QUEGAM,TESREE,10,11/6/2014,2014,09:00:00 AM,09:15:00 AM,"Clear, mostly or full sun",42,41,0,<3,1,<25%,1,>95%,1,0,<3,0,<25%,0,<3,,
941,ERD,QUEGAM,TESREE,1,11/13/2014,2014,11:00:00 AM,11:30:00 AM,Partly cloudy,51,58,0,<3,1,<25%,1,>95%,1,1,<3,0,<25%,0,<3,,
